action_id,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
1326,butterfly,4,high,random,page_4KB,120,4096,16,8,True,10,10.27026
1327,butterfly,4,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
1328,butterfly,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
1329,butterfly,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
1330,butterfly,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
1331,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
1332,butterfly,5,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
1333,butterfly,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
1334,butterfly,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
1335,butterfly,5,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
1336,butterfly,5,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
1337,butterfly,5,low,random,page_4KB,60,1024,4,0,True,10,2.0592
1338,butterfly,5,low,random,page_4KB,120,1024,4,0,True,10,2.574
1339,butterfly,5,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
1340,butterfly,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
1341,butterfly,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
1342,butterfly,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
1343,butterfly,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
1344,butterfly,5,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
1345,butterfly,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
1346,butterfly,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
1347,butterfly,5,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
1348,butterfly,5,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
1349,butterfly,5,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
1350,butterfly,5,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
1351,butterfly,5,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
1352,butterfly,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
1353,butterfly,5,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
1354,butterfly,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
1355,butterfly,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
1356,butterfly,5,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
1357,butterfly,5,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
1358,butterfly,5,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
1359,butterfly,5,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
1360,butterfly,5,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
1361,butterfly,5,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
1362,butterfly,5,high,random,page_4KB,120,4096,16,8,True,10,10.27026
1363,butterfly,5,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
1364,butterfly,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
1365,butterfly,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
1366,butterfly,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
1367,butterfly,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
1368,butterfly,6,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
1369,butterfly,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
1370,butterfly,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
1371,butterfly,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
1372,butterfly,6,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
1373,butterfly,6,low,random,page_4KB,60,1024,4,0,True,10,2.0592
1374,butterfly,6,low,random,page_4KB,120,1024,4,0,True,10,2.574
1375,butterfly,6,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
1376,butterfly,6,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
1377,butterfly,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
1378,butterfly,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
1379,butterfly,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
1380,butterfly,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
1381,butterfly,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
1382,butterfly,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
1383,butterfly,6,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
1384,butterfly,6,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
1385,butterfly,6,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
1386,butterfly,6,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
1387,butterfly,6,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
1388,butterfly,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
1389,butterfly,6,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
1390,butterfly,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
1391,butterfly,6,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
1392,butterfly,6,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
1393,butterfly,6,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
1394,butterfly,6,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
1395,butterfly,6,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
1396,butterfly,6,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
1397,butterfly,6,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
1398,butterfly,6,high,random,page_4KB,120,4096,16,8,True,10,10.27026
1399,butterfly,6,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
1400,butterfly,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
1401,butterfly,6,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
1402,butterfly,6,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
1403,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
1404,butterfly,7,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
1405,butterfly,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
1406,butterfly,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
1407,butterfly,7,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
1408,butterfly,7,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
1409,butterfly,7,low,random,page_4KB,60,1024,4,0,True,10,2.0592
1410,butterfly,7,low,random,page_4KB,120,1024,4,0,True,10,2.574
1411,butterfly,7,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
1412,butterfly,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
1413,butterfly,7,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
1414,butterfly,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
1415,butterfly,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
1416,butterfly,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
1417,butterfly,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
1418,butterfly,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
1419,butterfly,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
1420,butterfly,7,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
1421,butterfly,7,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
1422,butterfly,7,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
1423,butterfly,7,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
1424,butterfly,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
1425,butterfly,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
1426,butterfly,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
1427,butterfly,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
1428,butterfly,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
1429,butterfly,7,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
1430,butterfly,7,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
1431,butterfly,7,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
1432,butterfly,7,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
1433,butterfly,7,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
1434,butterfly,7,high,random,page_4KB,120,4096,16,8,True,10,10.27026
1435,butterfly,7,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
1436,butterfly,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
1437,butterfly,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
1438,butterfly,7,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
1439,butterfly,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
1440,solid,0,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
1441,solid,0,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
1442,solid,0,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
1443,solid,0,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
1444,solid,0,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
1445,solid,0,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
1446,solid,0,low,random,page_4KB,120,1024,4,0,True,10,2.079
1447,solid,0,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
1448,solid,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
1449,solid,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
1450,solid,0,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
1451,solid,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
1452,solid,0,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
1453,solid,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
1454,solid,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
1455,solid,0,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
1456,solid,0,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
1457,solid,0,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
1458,solid,0,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
1459,solid,0,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
1460,solid,0,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
1461,solid,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
1462,solid,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
1463,solid,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
1464,solid,0,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
1465,solid,0,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
1466,solid,0,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
1467,solid,0,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
1468,solid,0,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
1469,solid,0,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
1470,solid,0,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
1471,solid,0,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
1472,solid,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
1473,solid,0,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
1474,solid,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
1475,solid,0,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
1476,solid,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
1477,solid,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
1478,solid,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
1479,solid,1,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
1480,solid,1,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
1481,solid,1,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
1482,solid,1,low,random,page_4KB,120,1024,4,0,True,10,2.079
1483,solid,1,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
1484,solid,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
1485,solid,1,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
1486,solid,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
1487,solid,1,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
1488,solid,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
1489,solid,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
1490,solid,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
1491,solid,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
1492,solid,1,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
1493,solid,1,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
1494,solid,1,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
1495,solid,1,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
1496,solid,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
1497,solid,1,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
1498,solid,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
1499,solid,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
1500,solid,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
1501,solid,1,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
1502,solid,1,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
1503,solid,1,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
1504,solid,1,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
1505,solid,1,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
1506,solid,1,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
1507,solid,1,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
1508,solid,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
1509,solid,1,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
1510,solid,1,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
1511,solid,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
1512,solid,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
1513,solid,2,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
1514,solid,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
1515,solid,2,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
1516,solid,2,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
1517,solid,2,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
1518,solid,2,low,random,page_4KB,120,1024,4,0,True,10,2.079
1519,solid,2,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
1520,solid,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
1521,solid,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
1522,solid,2,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
1523,solid,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
1524,solid,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
1525,solid,2,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
1526,solid,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
1527,solid,2,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
1528,solid,2,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
1529,solid,2,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
1530,solid,2,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
1531,solid,2,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
1532,solid,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
1533,solid,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
1534,solid,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
1535,solid,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
1536,solid,2,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
1537,solid,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
1538,solid,2,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
1539,solid,2,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
1540,solid,2,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
1541,solid,2,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
1542,solid,2,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
1543,solid,2,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
1544,solid,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
1545,solid,2,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
1546,solid,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
1547,solid,2,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
1548,solid,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
1549,solid,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
1550,solid,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
1551,solid,3,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
1552,solid,3,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
1553,solid,3,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
1554,solid,3,low,random,page_4KB,120,1024,4,0,True,10,2.079
1555,solid,3,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
1556,solid,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
1557,solid,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
1558,solid,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
1559,solid,3,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
1560,solid,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
1561,solid,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
1562,solid,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
1563,solid,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
1564,solid,3,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
1565,solid,3,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
1566,solid,3,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
1567,solid,3,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
1568,solid,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
1569,solid,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
1570,solid,3,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
1571,solid,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
1572,solid,3,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
1573,solid,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
1574,solid,3,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
1575,solid,3,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
1576,solid,3,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
1577,solid,3,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
1578,solid,3,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
1579,solid,3,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
1580,solid,3,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
1581,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
1582,solid,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
1583,solid,3,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
1584,solid,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
1585,solid,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
1586,solid,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
1587,solid,4,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
1588,solid,4,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
1589,solid,4,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
1590,solid,4,low,random,page_4KB,120,1024,4,0,True,10,2.079
1591,solid,4,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
1592,solid,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
1593,solid,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
1594,solid,4,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
1595,solid,4,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
1596,solid,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
1597,solid,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
1598,solid,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
1599,solid,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
1600,solid,4,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
1601,solid,4,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
1602,solid,4,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
1603,solid,4,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
1604,solid,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
1605,solid,4,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
1606,solid,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
1607,solid,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
1608,solid,4,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
1609,solid,4,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
1610,solid,4,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
1611,solid,4,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
1612,solid,4,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
1613,solid,4,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
1614,solid,4,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
1615,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
1616,solid,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
1617,solid,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
1618,solid,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
1619,solid,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
1620,solid,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
1621,solid,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
1622,solid,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
1623,solid,5,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
1624,solid,5,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
1625,solid,5,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
1626,solid,5,low,random,page_4KB,120,1024,4,0,True,10,2.079
1627,solid,5,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
1628,solid,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
1629,solid,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
1630,solid,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
1631,solid,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
1632,solid,5,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
1633,solid,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
1634,solid,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
1635,solid,5,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
1636,solid,5,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
1637,solid,5,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
1638,solid,5,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
1639,solid,5,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
1640,solid,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
1641,solid,5,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
1642,solid,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
1643,solid,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
1644,solid,5,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
1645,solid,5,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
1646,solid,5,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
1647,solid,5,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
1648,solid,5,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
1649,solid,5,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
1650,solid,5,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
1651,solid,5,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
1652,solid,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
1653,solid,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
1654,solid,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
1655,solid,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
