agent,episode,action_id,count,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
random,4,959,1,march,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,4,855,1,random,7,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
random,4,1722,1,solid,7,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
random,4,1774,1,inversion,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,4,1964,1,inversion,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
random,4,89,1,walking_1_0,2,medium,random,page_4KB,60,1024,8,4,True,10,3.2199552
random,4,877,1,march,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
random,4,835,1,random,7,low,random,page_4KB,300,1024,4,0,True,10,2.64
random,4,918,1,march,1,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
random,4,1303,1,butterfly,4,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
random,4,1899,1,inversion,4,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
random,4,769,1,random,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
random,4,365,1,checkerboard,2,low,random,page_4KB,60,1024,4,0,True,10,1.9008
random,4,649,1,random,2,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
random,4,551,1,checkerboard,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.646400000000001
random,4,464,1,checkerboard,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.269568
random,4,11,1,walking_1_0,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.259200000000001
random,4,1947,1,inversion,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
random,4,602,1,random,0,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
random,4,817,1,random,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
random,4,496,1,checkerboard,5,high,random,page_4KB,30,4096,16,8,True,10,6.320159999999999
random,4,1355,1,butterfly,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
random,4,1653,1,solid,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
random,4,2013,1,inversion,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
random,4,124,1,walking_1_0,3,medium,random,page_4KB,30,1024,8,4,True,10,2.683296
random,4,1065,1,march,5,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
random,4,368,1,checkerboard,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9747200000000003
random,4,1723,1,solid,7,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
random,5,146,2,walking_1_0,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.5675000000000001
random,5,3,1,walking_1_0,0,low,sequential,page_4KB,300,1024,4,0,False,-1,2.09
random,5,1054,1,march,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
random,5,643,1,random,1,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
random,5,808,1,random,6,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
random,5,370,1,checkerboard,2,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4848000000000003
random,5,155,1,walking_1_0,4,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.259200000000001
random,5,133,1,walking_1_0,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,5,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
random,5,1617,1,solid,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
random,5,852,1,random,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
random,5,1742,1,inversion,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
random,5,948,1,march,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
random,5,62,1,walking_1_0,1,high,sequential,page_4KB,120,4096,16,8,True,-1,6.879757499999999
random,5,526,1,checkerboard,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.727892480000001
random,5,931,1,march,1,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
random,5,1620,1,solid,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
random,5,1464,1,solid,0,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
random,5,1488,2,solid,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,5,1495,1,solid,1,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
random,5,762,1,random,5,low,random,page_4KB,120,1024,4,0,True,10,1.98
random,5,1848,1,inversion,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
random,5,687,1,random,3,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,5,69,1,walking_1_0,1,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.196524799999999
random,5,916,1,march,1,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
random,5,831,1,random,7,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,5,999,1,march,3,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
random,5,345,1,checkerboard,1,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.151928320000001
random,5,1447,1,solid,0,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,5,1503,1,solid,1,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
random,5,263,1,walking_1_0,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.259200000000001
random,5,600,1,random,0,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
random,5,1299,1,butterfly,4,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
random,5,1655,1,solid,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
random,5,1333,1,butterfly,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
random,5,945,1,march,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
random,5,1966,1,inversion,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
random,5,1699,1,solid,7,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,5,888,1,march,0,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,5,45,1,walking_1_0,1,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,5,1190,1,butterfly,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
random,5,1460,1,solid,0,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,5,986,1,march,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,5,813,1,random,6,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
random,5,1340,1,butterfly,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,5,1174,1,butterfly,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,5,1723,1,solid,7,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
random,5,103,1,walking_1_0,2,high,random,page_4KB,300,0,16,8,True,10,13.518119999999996
random,5,1074,1,march,5,high,random,page_4KB,120,4096,16,8,True,10,9.08523
random,5,1032,1,march,4,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,5,1425,1,butterfly,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
random,5,1345,1,butterfly,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,5,446,1,checkerboard,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.171305600000001
random,5,1749,1,inversion,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
random,5,342,1,checkerboard,1,medium,random,page_4KB,120,4096,8,4,True,10,5.269017600000001
random,5,1714,1,solid,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
random,5,1695,1,solid,7,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
random,5,1647,1,solid,5,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
random,5,382,1,checkerboard,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.727892480000001
random,5,491,1,checkerboard,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.303856640000001
random,5,1173,1,butterfly,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
random,5,1036,1,march,4,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
random,6,360,1,checkerboard,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,6,692,1,random,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
random,6,877,1,march,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
random,6,1341,1,butterfly,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
random,6,155,1,walking_1_0,4,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.259200000000001
random,6,17,1,walking_1_0,0,medium,random,page_4KB,60,1024,8,4,True,10,3.2199552
random,6,1554,1,solid,3,low,random,page_4KB,120,1024,4,0,True,10,2.079
random,6,1492,1,solid,1,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
random,6,1623,1,solid,5,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
random,6,929,1,march,1,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
random,6,376,1,checkerboard,2,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,6,1936,1,inversion,5,high,random,page_4KB,30,4096,16,8,True,10,6.214824
random,6,1616,1,solid,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,6,1588,1,solid,4,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
random,6,1371,1,butterfly,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
random,6,1472,1,solid,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,6,157,1,walking_1_0,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.5491311999999997
random,6,927,1,march,1,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
random,6,1446,1,solid,0,low,random,page_4KB,120,1024,4,0,True,10,2.079
random,6,1749,1,inversion,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
random,6,255,1,walking_1_0,7,low,sequential,page_4KB,300,1024,4,0,False,-1,2.09
random,6,1360,1,butterfly,5,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
random,6,1106,1,march,6,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,6,758,1,random,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
random,6,560,1,checkerboard,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.293273600000001
random,6,1515,1,solid,2,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
random,6,1124,1,march,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
random,6,912,1,march,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
random,6,311,1,checkerboard,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.303856640000001
random,6,1533,1,solid,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
random,6,768,1,random,5,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
random,6,1887,1,inversion,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
random,6,474,1,checkerboard,5,low,random,page_4KB,120,1024,4,0,True,10,2.3760000000000003
random,6,428,1,checkerboard,3,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.269568
random,6,439,1,checkerboard,4,low,random,page_4KB,300,1024,4,0,True,10,3.168
random,6,1723,1,solid,7,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
random,6,1205,1,butterfly,1,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
random,6,878,1,march,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,6,1925,1,inversion,5,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
random,6,1997,1,inversion,7,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
random,6,1796,1,inversion,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
random,6,1426,1,butterfly,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,6,736,1,random,4,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
random,6,1894,1,inversion,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
random,6,1854,1,inversion,3,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
random,6,484,1,checkerboard,5,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,6,1258,1,butterfly,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
random,6,1462,1,solid,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
random,6,1654,1,solid,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
random,6,70,1,walking_1_0,1,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.745656
random,6,597,1,random,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
random,6,750,1,random,4,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,6,1104,1,march,6,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,6,1516,1,solid,2,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
random,6,205,1,walking_1_0,5,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,6,1431,1,butterfly,7,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,6,281,1,walking_1_0,7,high,random,page_4KB,60,4096,16,8,True,10,6.952175999999998
random,6,2015,1,inversion,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
random,6,1582,1,solid,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
random,6,1775,1,inversion,1,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
random,6,1387,1,butterfly,6,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
random,6,1767,1,inversion,1,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
random,6,322,1,checkerboard,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.904351999999998
random,6,1280,1,butterfly,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
random,7,1332,1,butterfly,5,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
random,7,1120,1,march,7,low,random,page_4KB,30,256,4,0,True,10,1.2903
random,7,1731,1,inversion,0,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
random,7,309,1,checkerboard,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.151928320000001
random,7,695,1,random,3,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
random,7,1858,1,inversion,3,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
random,7,669,1,random,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
random,7,110,1,walking_1_0,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.5675000000000001
random,7,644,1,random,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
random,7,97,1,walking_1_0,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,7,1329,1,butterfly,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
random,7,1232,1,butterfly,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,7,1759,1,inversion,0,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
random,7,371,1,checkerboard,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.646400000000001
random,7,1266,1,butterfly,3,low,random,page_4KB,120,1024,4,0,True,10,2.574
random,7,1273,1,butterfly,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,7,812,1,random,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
random,7,1825,1,inversion,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
random,7,1908,1,inversion,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,7,55,1,walking_1_0,1,medium,random,page_4KB,300,4096,8,4,True,10,6.4399104
random,7,1643,1,solid,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
random,7,1043,1,march,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
random,7,1089,1,march,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
random,7,1399,1,butterfly,6,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
random,7,761,1,random,5,low,random,page_4KB,60,1024,4,0,True,10,1.584
random,7,1850,1,inversion,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
random,7,285,1,walking_1_0,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.196524799999999
random,7,1809,1,inversion,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
random,7,115,1,walking_1_0,3,low,random,page_4KB,300,1024,4,0,True,10,2.9040000000000004
random,7,121,1,walking_1_0,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.5491311999999997
random,7,1143,1,march,7,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
random,7,180,1,walking_1_0,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.88825
random,7,413,1,checkerboard,3,medium,random,page_4KB,60,1024,8,4,True,10,3.5126784000000004
random,7,1888,1,inversion,4,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,7,959,1,march,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,7,1687,1,solid,6,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
random,7,1870,1,inversion,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
random,7,317,1,checkerboard,0,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,7,1317,1,butterfly,4,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
random,7,668,1,random,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
random,7,988,1,march,3,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
random,7,368,1,checkerboard,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9747200000000003
random,7,734,1,random,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
random,7,724,1,random,4,low,random,page_4KB,30,256,4,0,True,10,1.122
random,7,1618,1,solid,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
random,7,1480,1,solid,1,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
random,7,276,1,walking_1_0,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.586505
random,7,496,1,checkerboard,5,high,random,page_4KB,30,4096,16,8,True,10,6.320159999999999
random,7,976,1,march,3,low,random,page_4KB,30,256,4,0,True,10,1.2903
random,7,1593,1,solid,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
random,7,1451,1,solid,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
random,7,1500,1,solid,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
random,7,721,1,random,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
random,7,389,1,checkerboard,2,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,7,712,1,random,3,high,random,page_4KB,30,4096,16,8,True,10,5.2668
random,7,1482,1,solid,1,low,random,page_4KB,120,1024,4,0,True,10,2.079
random,7,1904,1,inversion,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
random,7,280,1,walking_1_0,7,high,random,page_4KB,30,4096,16,8,True,10,5.793479999999999
random,7,1072,1,march,5,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
random,7,313,1,checkerboard,0,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,7,572,1,checkerboard,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.269568
random,7,1828,1,inversion,2,high,random,page_4KB,30,4096,16,8,True,10,6.214824
random,7,1771,1,inversion,1,low,random,page_4KB,300,1024,4,0,True,10,3.1152
random,7,684,1,random,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,8,900,1,march,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
random,8,1936,1,inversion,5,high,random,page_4KB,30,4096,16,8,True,10,6.214824
random,8,217,1,walking_1_0,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.254
random,8,1100,1,march,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,8,1826,1,inversion,2,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
random,8,79,1,walking_1_0,2,low,random,page_4KB,300,1024,4,0,True,10,2.9040000000000004
random,8,153,1,walking_1_0,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,8,1143,1,march,7,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
random,8,958,2,march,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
random,8,714,1,random,3,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,8,1544,1,solid,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,8,1337,1,butterfly,5,low,random,page_4KB,60,1024,4,0,True,10,2.0592
random,8,1895,1,inversion,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
random,8,1362,1,butterfly,5,high,random,page_4KB,120,4096,16,8,True,10,10.27026
random,8,492,1,checkerboard,5,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,8,1089,1,march,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
random,8,1137,1,march,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
